"timestamp","value"
"2019-12-01",67.2171428571429
"2020-01-01",63.6454545454545
"2020-02-01",55.657
"2020-03-01",32.0113636363636
"2020-04-01",18.3785
"2020-05-01",29.3789473684211
"2020-06-01",40.2668181818182
"2020-07-01",43.2421739130435
"2020-08-01",44.736
"2020-09-01",40.9095454545455
"2020-10-01",40.1895454545455
"2020-11-01",42.692380952381
"2020-12-01",49.9936363636364
"2021-01-01",54.774
"2021-02-01",62.2765
"2021-03-01",65.41
"2021-04-01",64.8065
"2021-05-01",68.5342105263158
"2021-06-01",73.1640909090909
"2021-07-01",75.1659090909091
"2021-08-01",70.7471428571429
"2021-09-01",74.4886363636364
"2021-10-01",83.5380952380952
"2021-11-01",81.05
"2021-12-01",74.1704761904762
"2022-01-01",86.5052380952381
"2022-02-01",97.129
"2022-03-01",117.245217391304
"2022-04-01",104.575263157895
"2022-05-01",113.337619047619
"2022-06-01",122.710952380952
"2022-07-01",111.925714285714
"2022-08-01",100.446363636364
"2022-09-01",89.7647619047619
"2022-10-01",93.3319047619048
"2022-11-01",91.4154545454546
"2022-12-01",80.924
"2023-01-01",82.5014285714286
"2023-02-01",82.585
"2023-03-01",78.434347826087
"2023-04-01",84.6383333333333
"2023-05-01",75.466
"2023-06-01",74.8390909090909
"2023-07-01",80.1080952380952
"2023-08-01",86.1477272727273
"2023-09-01",93.722380952381
"2023-10-01",90.5959090909091
"2023-11-01",82.94
"2023-12-01",77.631052631579
"2024-01-01",80.1240909090909
"2024-02-01",83.4780952380952
"2024-03-01",85.4085
"2024-04-01",89.9380952380952
"2024-05-01",81.7461904761905
"2024-06-01",82.246
"2024-07-01",85.1530434782609
"2024-08-01",80.3552380952381
"2024-09-01",74.0166666666667
"2024-10-01",75.6326086956522
"2024-11-01",74.3941176470588
